population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Toute la population,1,Décès,101,Canada,2,Femme,15,50-54 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,2.4975509956212654,3.2298259286531734,1.8416776381229398
1,Toute la population,1,Décès,101,Canada,1,Homme,16,55-59 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,10.686889400805965,13.143016709308165,8.656636860363564
1,Toute la population,1,Décès,101,Canada,2,Femme,16,55-59 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,6.895709694054789,9.072705784155657,5.233870363310446
1,Toute la population,1,Décès,101,Canada,1,Homme,17,60-64 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,24.129730659829857,29.39413497328237,20.02454293473076
1,Toute la population,1,Décès,101,Canada,2,Femme,17,60-64 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,16.48824439134847,20.955932242562707,12.20780005601331
1,Toute la population,1,Décès,101,Canada,1,Homme,25,50-69 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,20.561730542576488,24.26023752520635,17.178999256713265
1,Toute la population,1,Décès,101,Canada,2,Femme,25,50-69 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,13.857375708935296,16.768188031489554,11.445702313740242
1,Toute la population,1,Décès,101,Canada,1,Homme,41,50-74 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,28.878259141972176,34.196334884199885,23.703312361793458
1,Toute la population,1,Décès,101,Canada,2,Femme,41,50-74 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,20.597087632603802,25.216722152195363,17.175759472966735
1,Toute la population,1,Décès,101,Canada,1,Homme,158,< 20 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,0.02268944482671849,0.031203144724174604,0.015248738429579465
1,Toute la population,1,Décès,101,Canada,2,Femme,158,< 20 ans,508,Maladies respiratoires chroniques,169,Tous les facteurs de risque,3,Taux,2023,0.020370817847548392,0.028499787776070838,0.012959520783322766
1,Toute la population,1,Décès,101,Canada,1,Homme,11,30-34 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.0010301533657503142,0.001606329143505527,0.0006131175668399734
1,Toute la population,1,Décès,101,Canada,2,Femme,11,30-34 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.0033404965540913155,0.005950632326193506,0.0017031024420049961
1,Toute la population,1,Décès,101,Canada,1,Homme,12,35-39 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.002090735441613943,0.0033501079929051827,0.001271388050089609
1,Toute la population,1,Décès,101,Canada,2,Femme,12,35-39 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.0047105202874193315,0.008375568561498096,0.0026003689148980844
1,Toute la population,1,Décès,101,Canada,1,Homme,13,40-44 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.0033164427142702824,0.00504392599065036,0.002106944974191432
1,Toute la population,1,Décès,101,Canada,2,Femme,13,40-44 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.008437320032380737,0.014590942681964154,0.004554463945325825
1,Toute la population,1,Décès,101,Canada,1,Homme,14,45-49 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.007369566669617625,0.011237678637779264,0.004680454798254687
1,Toute la population,1,Décès,101,Canada,2,Femme,14,45-49 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.017900054535190623,0.030129747206648516,0.010139965685510075
1,Toute la population,1,Décès,101,Canada,1,Homme,15,50-54 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.013981371754961936,0.020821020304349645,0.009087976287251385
1,Toute la population,1,Décès,101,Canada,2,Femme,15,50-54 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.028284487079310368,0.04685292991575221,0.015860528951559698
1,Toute la population,1,Décès,101,Canada,1,Homme,16,55-59 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.028678108028811357,0.041057477801043775,0.01938394609019155
1,Toute la population,1,Décès,101,Canada,2,Femme,16,55-59 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.06412195882749128,0.11092554017437864,0.034313216027981625
1,Toute la population,1,Décès,101,Canada,1,Homme,17,60-64 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.06582408193261165,0.09448812230502686,0.04315554156252197
1,Toute la population,1,Décès,101,Canada,2,Femme,17,60-64 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.10724388268512822,0.1839505026105702,0.05421011878638635
1,Toute la population,1,Décès,101,Canada,1,Homme,25,50-69 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.05172079333041728,0.0712491574675389,0.03643033597805145
1,Toute la population,1,Décès,101,Canada,2,Femme,25,50-69 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.09861524239422677,0.13670565002133578,0.06725550118661983
1,Toute la population,1,Décès,101,Canada,1,Homme,41,50-74 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.0679203670350608,0.09531856944756567,0.04864658656601392
1,Toute la population,1,Décès,101,Canada,2,Femme,41,50-74 ans,626,Troubles musculo-squelettiques,169,Tous les facteurs de risque,3,Taux,2023,0.13317700634743543,0.1858163984090926,0.08802241982664964
1,Toute la population,1,Décès,101,Canada,1,Homme,158,< 20 ans,640,Autres maladies non transmissibles,169,Tous les facteurs de risque,3,Taux,2023,0.02534830143244175,0.03537353354965164,0.017142291315489697
1,Toute la population,1,Décès,101,Canada,2,Femme,158,< 20 ans,640,Autres maladies non transmissibles,169,Tous les facteurs de risque,3,Taux,2023,0.021172470013753532,0.029181315125226717,0.013533814140992067
1,Toute la population,1,Décès,101,Canada,1,Homme,8,15-19 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,1.5574887002401112,3.7344561224295347,0.008859923547153488
1,Toute la population,1,Décès,101,Canada,2,Femme,8,15-19 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,2.199043034967681,4.447408880786875,0.5996417264224548
1,Toute la population,1,Décès,101,Canada,1,Homme,9,20-24 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,3.5525670351928293,7.456853427136495,1.2917189725293936
1,Toute la population,1,Décès,101,Canada,2,Femme,9,20-24 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,4.019810608016851,7.601618978700623,1.2700998371676142
1,Toute la population,1,Décès,101,Canada,1,Homme,10,25-29 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,3.668988658047687,7.899825044674607,1.1742144282935534
